customer_id,age,gender,subscription,watch_hours,last_login_gap,region,device,monthly_fee,payment_method,videos_watched,avg_watch_time,favorite_genre,churn
AM_44290,49,Other,Basic,18.32,39,North America,Mobile,13.99,Wallet,12,0.27,Drama,1
AM_44291,22,Female,Premium,5.95,39,Europe,Mobile,17.99,Credit Card,73,0.58,Sci-Fi,0
AM_44292,28,Female,Basic,2.27,46,Asia,Laptop,17.99,Debit Card,112,0.3,Action,0
AM_44293,64,Other,Premium,26.42,12,North America,Mobile,8.99,UPI,22,1.68,Romance,0
AM_44294,65,Other,Standard,21.24,26,South America,TV,13.99,Debit Card,41,1.25,Horror,0
AM_44295,41,Male,Basic,13.17,24,Europe,Mobile,8.99,Credit Card,48,1.36,Drama,0
AM_44296,64,Other,Basic,14.97,1,Africa,Laptop,13.99,Credit Card,100,1.46,Drama,0
AM_44297,57,Female,Premium,5.27,49,Africa,Laptop,8.99,Wallet,58,1.59,Sci-Fi,0
AM_44298,45,Other,Standard,10.31,57,Africa,TV,17.99,UPI,4,1.32,Comedy,0
AM_44299,56,Female,Basic,16.86,47,North America,Mobile,13.99,Credit Card,81,1.95,Horror,0
AM_44300,59,Female,Premium,12.28,5,South America,TV,8.99,Debit Card,18,0.12,Drama,0
AM_44301,35,Male,Premium,7.18,55,Africa,Laptop,13.99,Wallet,1,0.27,Romance,0
AM_44302,24,Male,Standard,5.09,54,South America,Laptop,17.99,UPI,109,0.45,Horror,0
AM_44303,62,Male,Standard,17.44,15,South America,TV,8.99,Credit Card,44,0.97,Drama,0
AM_44304,31,Female,Premium,9.57,28,South America,Laptop,17.99,Credit Card,15,1.58,Romance,0
AM_44305,58,Female,Premium,3.98,32,Africa,TV,13.99,Wallet,106,1.03,Drama,0
AM_44306,27,Female,Standard,2.66,58,Asia,Mobile,8.99,Debit Card,12,0.49,Romance,0
AM_44307,40,Female,Basic,11.61,34,North America,TV,8.99,Wallet,24,1.46,Sci-Fi,1
AM_44308,24,Other,Basic,7.64,57,Africa,TV,13.99,UPI,56,1.58,Action,1
AM_44309,47,Male,Premium,20.66,19,Asia,Laptop,8.99,Debit Card,22,0.62,Sci-Fi,0
AM_44310,34,Male,Standard,4.28,21,Africa,Mobile,13.99,Debit Card,15,0.58,Comedy,0
AM_44311,48,Female,Premium,8.32,50,South America,Laptop,8.99,Debit Card,106,1.25,Comedy,0
AM_44312,46,Male,Basic,11.37,3,North America,Mobile,17.99,UPI,19,0.33,Action,0
AM_44313,56,Male,Premium,14.1,48,Africa,TV,8.99,Wallet,85,1.02,Comedy,1
AM_44314,32,Female,Premium,16.93,44,Europe,Mobile,17.99,UPI,6,0.88,Horror,1
AM_44315,49,Female,Premium,26.67,22,Asia,Mobile,13.99,Wallet,14,1.14,Drama,0
AM_44316,21,Female,Premium,7.24,48,Africa,TV,8.99,Wallet,82,1.75,Comedy,1
AM_44317,22,Other,Standard,7.09,8,North America,Laptop,13.99,Debit Card,115,0.74,Romance,0
AM_44318,66,Male,Premium,7.11,28,Europe,Laptop,13.99,Debit Card,82,1.59,Horror,0
AM_44319,21,Other,Standard,7.88,17,South America,TV,8.99,Debit Card,41,0.71,Horror,0
AM_44320,51,Other,Premium,6.05,55,South America,TV,13.99,Credit Card,78,0.12,Horror,0
AM_44321,23,Other,Basic,4.37,38,North America,TV,13.99,Credit Card,65,1.49,Action,0
AM_44322,60,Female,Basic,1.06,30,South America,TV,13.99,UPI,55,0.97,Comedy,0
AM_44323,48,Female,Standard,11.11,43,South America,TV,8.99,Debit Card,64,0.9,Action,1
AM_44324,57,Female,Basic,1.94,41,Asia,TV,17.99,Debit Card,33,1.4,Horror,0
AM_44325,22,Male,Basic,0.92,9,North America,Mobile,13.99,Debit Card,104,0.91,Romance,0
AM_44326,64,Female,Basic,4.43,33,Africa,Mobile,17.99,Wallet,93,0.29,Comedy,0
AM_44327,22,Other,Standard,18.33,57,North America,Laptop,8.99,Wallet,43,1.4,Romance,0
AM_44328,43,Male,Basic,10.97,0,Asia,Mobile,8.99,Credit Card,106,0.67,Action,0
AM_44329,42,Other,Premium,3.35,53,Asia,Mobile,8.99,Debit Card,19,0.97,Sci-Fi,0
AM_44330,25,Male,Premium,12.53,54,South America,TV,13.99,Credit Card,37,1.61,Comedy,1
AM_44331,51,Other,Standard,15.01,31,Asia,Mobile,13.99,UPI,109,0.15,Sci-Fi,0
AM_44332,50,Male,Standard,6.93,52,North America,Mobile,13.99,UPI,13,0.6,Action,0
AM_44333,66,Male,Premium,12.89,2,South America,Mobile,8.99,UPI,87,1.08,Drama,0
AM_44334,43,Male,Standard,8.81,27,Europe,Laptop,13.99,Wallet,49,0.29,Drama,0
AM_44335,30,Male,Standard,5.29,12,Europe,TV,13.99,Credit Card,28,0.14,Romance,0
AM_44336,34,Female,Standard,5.83,34,Africa,Laptop,13.99,Wallet,50,1.53,Comedy,0
AM_44337,19,Other,Basic,8.23,22,Europe,Laptop,13.99,Debit Card,19,1.62,Comedy,0
AM_44338,62,Male,Basic,20.15,49,Europe,Mobile,8.99,Debit Card,80,1.57,Sci-Fi,0
AM_44339,38,Other,Standard,6.43,36,North America,Mobile,17.99,UPI,101,1.74,Sci-Fi,0
AM_44340,48,Female,Premium,7.54,16,Europe,TV,17.99,UPI,91,0.46,Drama,0
AM_44341,22,Male,Basic,2.15,30,Africa,Mobile,13.99,Credit Card,48,0.44,Comedy,0
AM_44342,26,Male,Basic,3.88,12,Asia,Laptop,17.99,Debit Card,97,1.11,Horror,0
AM_44343,28,Female,Basic,3.19,46,Europe,Laptop,8.99,Debit Card,78,0.87,Action,0
AM_44344,53,Male,Premium,13.77,20,Africa,Mobile,13.99,Credit Card,85,1.27,Romance,0
AM_44345,31,Other,Premium,6.18,17,Europe,Mobile,8.99,Credit Card,20,0.8,Action,0
AM_44346,61,Male,Premium,5.51,36,North America,Laptop,17.99,Wallet,95,1.9,Sci-Fi,1
AM_44347,65,Other,Basic,11.59,20,South America,TV,17.99,Debit Card,6,0.99,Sci-Fi,0
AM_44348,32,Female,Basic,7.91,0,Africa,Laptop,8.99,Debit Card,19,1.45,Horror,0
AM_44349,51,Male,Premium,10.34,50,South America,TV,17.99,Credit Card,79,1.26,Comedy,0
AM_44350,50,Female,Premium,11.57,47,Europe,Laptop,13.99,Wallet,34,0.53,Drama,1
AM_44351,53,Other,Standard,12.75,45,North America,Laptop,13.99,Debit Card,46,1.17,Romance,1
AM_44352,47,Other,Premium,1.63,33,North America,TV,13.99,Credit Card,108,0.7,Romance,1
AM_44353,28,Male,Basic,9.42,41,Africa,Mobile,17.99,Debit Card,49,0.12,Action,0
AM_44354,51,Male,Basic,1.12,17,North America,Laptop,13.99,Credit Card,39,1.34,Romance,0
AM_44355,60,Female,Standard,13.92,6,South America,Mobile,13.99,Credit Card,24,1.2,Horror,0
AM_44356,64,Other,Basic,10.31,37,Africa,TV,17.99,Credit Card,68,1.45,Drama,0
AM_44357,21,Male,Basic,2.53,43,Europe,Mobile,8.99,Wallet,110,1.4,Drama,0
AM_44358,27,Male,Standard,21.13,34,Europe,Laptop,13.99,Debit Card,72,0.9,Action,0
AM_44359,67,Other,Premium,7.33,53,Asia,Laptop,17.99,UPI,91,0.2,Romance,0
AM_44360,21,Female,Basic,3.74,10,North America,Laptop,17.99,Wallet,70,1.41,Sci-Fi,0
AM_44361,50,Female,Basic,2.63,27,North America,Laptop,8.99,Credit Card,36,1.53,Action,0
AM_44362,65,Other,Standard,14.79,36,Africa,Mobile,17.99,Credit Card,106,1.78,Sci-Fi,0
AM_44363,50,Male,Standard,5.71,46,Europe,Laptop,13.99,Credit Card,6,1.35,Romance,0
AM_44364,45,Male,Standard,9.65,14,Europe,TV,17.99,Wallet,72,1.16,Comedy,1
AM_44365,26,Other,Premium,8.72,59,North America,TV,8.99,UPI,114,1.91,Drama,0
AM_44366,54,Male,Basic,9.94,57,North America,Laptop,17.99,Wallet,70,0.42,Horror,1
AM_44367,66,Male,Standard,5.73,50,Asia,TV,17.99,Credit Card,52,1.51,Action,0
AM_44368,29,Other,Premium,2.92,54,South America,TV,13.99,Wallet,96,1.56,Sci-Fi,1
AM_44369,30,Male,Basic,11.63,48,Europe,Mobile,8.99,UPI,52,1.87,Action,0
AM_44370,53,Female,Basic,42.92,37,Asia,Mobile,8.99,Wallet,27,0.72,Sci-Fi,0
AM_44371,50,Other,Basic,10.75,39,Europe,TV,13.99,Debit Card,80,0.21,Sci-Fi,0
AM_44372,25,Other,Standard,18.09,43,Europe,Laptop,17.99,Debit Card,104,0.25,Action,0
AM_44373,54,Female,Standard,10.08,16,North America,Laptop,17.99,UPI,54,0.2,Romance,0
AM_44374,48,Other,Basic,5.36,54,Africa,TV,13.99,Debit Card,62,0.93,Action,0
AM_44375,42,Male,Basic,8.16,21,North America,TV,13.99,Debit Card,101,1.56,Comedy,0
AM_44376,66,Other,Basic,1.3,9,Europe,Mobile,13.99,Credit Card,11,0.46,Drama,0
AM_44377,58,Female,Standard,15.06,23,North America,Mobile,17.99,UPI,104,1.39,Sci-Fi,0
AM_44378,61,Other,Standard,4.04,29,Asia,TV,13.99,UPI,74,0.49,Comedy,1
AM_44379,37,Male,Premium,8.73,39,South America,Laptop,8.99,Wallet,22,0.71,Comedy,0
AM_44380,23,Male,Premium,12.05,16,Europe,Laptop,13.99,Credit Card,109,1.72,Drama,1
AM_44381,25,Female,Basic,7.55,48,Asia,Laptop,13.99,Wallet,30,0.1,Romance,1
AM_44382,25,Other,Premium,26.29,18,Europe,Mobile,17.99,Wallet,85,0.84,Drama,0
AM_44383,58,Male,Premium,6.3,9,Europe,TV,13.99,UPI,9,0.89,Drama,0
AM_44384,64,Female,Premium,6.97,37,South America,Laptop,17.99,UPI,78,1.36,Sci-Fi,0
AM_44385,24,Male,Basic,7.58,12,Africa,TV,17.99,Debit Card,19,0.4,Sci-Fi,0
AM_44386,67,Other,Premium,4.69,37,South America,Laptop,13.99,UPI,10,1.58,Drama,0
AM_44387,47,Other,Standard,18.28,25,Europe,Mobile,8.99,UPI,29,1.8,Sci-Fi,0
AM_44388,26,Other,Basic,4.72,8,Africa,Mobile,8.99,Wallet,42,1.68,Action,0
AM_44389,53,Male,Premium,21.51,29,South America,Laptop,17.99,UPI,26,1.26,Romance,0
AM_44390,30,Female,Standard,13.0,35,Europe,Mobile,17.99,Credit Card,48,0.67,Comedy,0
AM_44391,46,Other,Basic,7.86,17,Asia,Mobile,13.99,UPI,92,0.7,Horror,0
AM_44392,26,Male,Premium,6.71,13,Africa,Laptop,8.99,Wallet,60,1.35,Comedy,0
AM_44393,31,Other,Premium,8.69,22,Europe,Mobile,17.99,Wallet,88,0.31,Horror,0
AM_44394,50,Other,Basic,6.66,28,Africa,Laptop,8.99,Credit Card,110,1.41,Horror,0
AM_44395,43,Other,Basic,11.25,0,South America,TV,17.99,Wallet,105,1.49,Comedy,0
AM_44396,29,Other,Standard,7.36,19,North America,Laptop,17.99,UPI,49,1.49,Action,0
AM_44397,35,Male,Standard,6.27,46,South America,Mobile,17.99,Wallet,57,1.91,Action,0
AM_44398,26,Other,Basic,8.86,48,Asia,TV,17.99,Wallet,84,1.7,Comedy,1
AM_44399,39,Male,Basic,0.81,5,South America,Mobile,13.99,Debit Card,115,0.51,Drama,0
AM_44400,58,Male,Premium,6.77,54,Europe,Laptop,13.99,Credit Card,13,1.59,Action,0
AM_44401,40,Female,Basic,1.61,35,Africa,Mobile,8.99,Debit Card,11,1.35,Comedy,0
AM_44402,31,Other,Basic,8.45,26,South America,Mobile,17.99,UPI,103,1.53,Comedy,0
AM_44403,47,Male,Basic,3.96,13,Europe,TV,8.99,Debit Card,34,1.6,Drama,1
AM_44404,39,Male,Standard,14.53,3,Africa,Laptop,17.99,Debit Card,105,0.78,Comedy,0
AM_44405,64,Male,Premium,20.9,0,Asia,TV,17.99,UPI,61,0.95,Comedy,0
AM_44406,69,Other,Basic,14.23,20,Asia,TV,8.99,Wallet,2,1.08,Drama,1
AM_44407,63,Other,Standard,3.92,7,North America,Mobile,17.99,UPI,105,0.82,Romance,0
AM_44408,60,Other,Premium,1.06,23,South America,TV,13.99,Debit Card,108,0.86,Comedy,0
AM_44409,46,Other,Standard,17.83,56,Europe,Laptop,13.99,Credit Card,29,1.3,Horror,0
AM_44410,34,Other,Basic,2.6,19,Asia,TV,8.99,UPI,17,0.45,Action,0
AM_44411,18,Male,Premium,7.76,40,South America,Mobile,17.99,Credit Card,39,0.94,Romance,0
AM_44412,59,Female,Basic,32.01,45,Africa,TV,17.99,Debit Card,54,1.43,Comedy,0
AM_44413,61,Female,Standard,7.99,46,Africa,TV,8.99,Debit Card,22,1.76,Romance,0
AM_44414,49,Other,Basic,3.82,4,Asia,TV,17.99,UPI,101,0.51,Action,0
AM_44415,45,Male,Standard,5.68,39,Asia,Laptop,17.99,Debit Card,29,0.87,Horror,0
AM_44416,37,Female,Basic,17.45,57,Europe,TV,17.99,UPI,10,0.17,Horror,0
AM_44417,22,Female,Standard,5.22,7,Africa,TV,17.99,Credit Card,15,2.0,Action,0
AM_44418,22,Other,Premium,2.43,29,South America,TV,8.99,Wallet,84,1.47,Drama,0
AM_44419,52,Female,Standard,21.67,3,Asia,Laptop,8.99,Debit Card,15,1.44,Horror,0
AM_44420,51,Female,Basic,15.87,59,South America,TV,17.99,UPI,55,1.77,Drama,0
AM_44421,27,Female,Standard,5.31,0,Africa,Laptop,8.99,Credit Card,47,1.46,Comedy,0
AM_44422,67,Female,Basic,6.02,9,North America,TV,13.99,Wallet,106,0.91,Romance,0
AM_44423,26,Female,Standard,13.74,36,Africa,Laptop,13.99,UPI,12,1.85,Action,0
AM_44424,54,Female,Basic,11.65,7,Asia,TV,8.99,Wallet,42,0.51,Horror,0
AM_44425,55,Female,Basic,7.92,55,South America,Laptop,13.99,UPI,57,1.48,Action,0
AM_44426,67,Male,Standard,4.01,4,Africa,TV,13.99,Debit Card,39,1.73,Sci-Fi,0
AM_44427,39,Female,Premium,10.77,7,Asia,Mobile,13.99,Debit Card,40,0.28,Drama,1
AM_44428,36,Male,Basic,2.26,34,Africa,Laptop,8.99,UPI,73,0.41,Romance,1
AM_44429,69,Male,Standard,4.74,27,South America,Laptop,8.99,Wallet,117,0.12,Drama,0
AM_44430,65,Other,Premium,27.97,44,Europe,TV,17.99,UPI,20,1.13,Sci-Fi,0
AM_44431,22,Male,Standard,6.17,3,North America,Mobile,17.99,Debit Card,2,1.89,Sci-Fi,0
AM_44432,57,Other,Basic,27.31,47,South America,Laptop,8.99,Credit Card,86,1.89,Horror,0
AM_44433,65,Female,Basic,3.18,38,Africa,TV,17.99,Debit Card,42,1.82,Comedy,0
AM_44434,34,Male,Standard,13.45,8,North America,Laptop,13.99,Credit Card,43,1.71,Horror,0
AM_44435,50,Other,Standard,3.67,1,Africa,TV,13.99,Credit Card,16,0.67,Horror,0
AM_44436,45,Male,Basic,2.82,36,Europe,TV,13.99,Wallet,19,0.77,Sci-Fi,1
AM_44437,51,Other,Standard,10.27,28,North America,TV,13.99,UPI,43,0.78,Drama,0
AM_44438,37,Male,Premium,10.62,51,Asia,Mobile,8.99,Credit Card,37,1.42,Drama,1
AM_44439,63,Male,Standard,3.72,19,North America,TV,13.99,UPI,76,0.8,Horror,0
AM_44440,42,Male,Basic,14.83,50,Europe,Laptop,13.99,UPI,25,1.81,Horror,0
AM_44441,65,Other,Standard,8.42,52,Africa,TV,17.99,UPI,44,0.35,Horror,0
AM_44442,68,Other,Basic,16.39,54,South America,TV,17.99,Wallet,30,1.57,Action,0
AM_44443,54,Other,Premium,2.79,42,Africa,Mobile,8.99,UPI,31,0.32,Sci-Fi,1
AM_44444,28,Male,Premium,4.75,24,Europe,TV,17.99,Credit Card,29,0.83,Comedy,0
AM_44445,28,Other,Basic,2.18,45,Europe,Mobile,8.99,Debit Card,10,2.0,Romance,0
AM_44446,21,Other,Standard,6.78,57,Africa,TV,8.99,UPI,68,0.89,Comedy,0
AM_44447,39,Male,Standard,8.58,25,Africa,Mobile,17.99,Wallet,45,0.57,Comedy,0
AM_44448,33,Other,Basic,7.18,56,North America,TV,13.99,Credit Card,1,0.79,Romance,0
AM_44449,30,Female,Standard,13.52,7,Africa,TV,17.99,Wallet,40,1.64,Comedy,0
AM_44450,45,Female,Basic,11.84,22,North America,Mobile,13.99,Debit Card,42,0.14,Drama,0
AM_44451,36,Female,Standard,8.49,44,Europe,Mobile,17.99,UPI,93,1.68,Romance,1
AM_44452,52,Female,Standard,9.83,43,Asia,TV,8.99,Wallet,65,1.19,Drama,0
AM_44453,23,Other,Standard,7.39,34,Africa,TV,17.99,Debit Card,114,1.35,Comedy,0
AM_44454,49,Female,Premium,3.59,25,North America,Laptop,13.99,Wallet,47,0.57,Romance,0
AM_44455,54,Female,Premium,7.71,9,Europe,Mobile,13.99,Credit Card,84,1.92,Action,0
AM_44456,31,Female,Standard,12.34,32,South America,Laptop,8.99,Debit Card,20,1.93,Action,0
AM_44457,46,Other,Basic,15.27,21,Africa,TV,13.99,Wallet,45,0.3,Comedy,0
AM_44458,40,Other,Basic,12.47,35,Europe,Mobile,17.99,UPI,62,0.47,Sci-Fi,1
AM_44459,45,Other,Premium,9.35,10,Europe,TV,13.99,UPI,55,0.85,Sci-Fi,0
AM_44460,41,Other,Standard,5.56,0,Europe,Laptop,13.99,Debit Card,93,1.94,Action,0
AM_44461,39,Other,Premium,11.76,47,Africa,Laptop,8.99,Debit Card,84,0.4,Horror,0
AM_44462,49,Male,Standard,23.18,22,Asia,Laptop,13.99,UPI,12,1.43,Horror,0
AM_44463,68,Female,Standard,11.5,56,Africa,Laptop,8.99,Wallet,74,0.42,Romance,0
AM_44464,35,Male,Premium,13.49,35,Europe,Laptop,8.99,Wallet,81,0.13,Romance,0
AM_44465,33,Other,Premium,1.81,58,Africa,TV,17.99,Wallet,55,1.47,Action,1
AM_44466,32,Other,Premium,15.02,7,Africa,Laptop,17.99,Wallet,23,0.25,Sci-Fi,0
AM_44467,22,Female,Standard,0.69,15,Europe,TV,13.99,Credit Card,37,0.61,Horror,0
AM_44468,67,Female,Basic,6.71,16,South America,TV,17.99,Debit Card,34,0.64,Sci-Fi,0
AM_44469,67,Male,Basic,8.33,13,North America,Mobile,17.99,Debit Card,89,1.17,Drama,1
AM_44470,23,Female,Premium,5.07,4,South America,Mobile,8.99,UPI,96,1.02,Comedy,0
AM_44471,19,Other,Basic,13.22,26,North America,Laptop,13.99,UPI,25,1.92,Drama,0
AM_44472,37,Other,Standard,10.08,44,Europe,Laptop,8.99,UPI,99,0.68,Sci-Fi,0
AM_44473,62,Other,Premium,3.31,4,South America,TV,8.99,Wallet,91,1.59,Comedy,1
AM_44474,64,Other,Premium,3.54,13,Africa,Laptop,17.99,Credit Card,116,1.74,Comedy,0
AM_44475,42,Female,Basic,17.27,31,Europe,Laptop,13.99,Wallet,12,1.39,Romance,0
AM_44476,50,Female,Basic,17.42,34,South America,Mobile,17.99,UPI,43,1.83,Romance,0
AM_44477,62,Female,Basic,9.67,17,Africa,Mobile,17.99,Wallet,50,1.26,Horror,0
AM_44478,63,Male,Premium,19.85,36,Africa,Laptop,17.99,Debit Card,111,1.28,Romance,0
AM_44479,31,Female,Basic,5.78,17,Europe,Mobile,8.99,Credit Card,27,0.66,Action,0
AM_44480,60,Other,Standard,1.13,15,Asia,Laptop,13.99,UPI,106,1.75,Horror,0
AM_44481,28,Male,Basic,6.99,20,Asia,Laptop,8.99,Credit Card,44,1.54,Romance,0
AM_44482,23,Female,Standard,12.68,44,Africa,Laptop,17.99,Credit Card,66,0.63,Sci-Fi,0
AM_44483,23,Male,Basic,15.77,59,North America,TV,17.99,UPI,36,0.23,Drama,1
AM_44484,65,Male,Standard,20.63,43,Asia,Mobile,8.99,Wallet,34,1.14,Romance,1
AM_44485,22,Male,Standard,18.24,40,South America,Laptop,17.99,Wallet,91,1.97,Horror,0
AM_44486,45,Other,Premium,1.51,27,Asia,Mobile,17.99,Credit Card,79,1.61,Romance,0
AM_44487,57,Female,Basic,33.72,6,Asia,TV,17.99,Wallet,86,1.84,Sci-Fi,0
AM_44488,22,Male,Standard,1.68,35,South America,TV,8.99,Credit Card,71,0.53,Action,1
AM_44489,56,Other,Basic,7.87,44,Europe,Laptop,13.99,Debit Card,24,1.23,Drama,0
AM_44490,25,Other,Premium,8.77,30,South America,Laptop,13.99,Wallet,4,1.97,Horror,0
AM_44491,67,Male,Basic,19.94,39,South America,TV,17.99,Credit Card,3,0.25,Comedy,0
AM_44492,45,Male,Premium,11.31,42,Asia,Mobile,17.99,Debit Card,67,1.54,Horror,0
AM_44493,21,Female,Basic,4.46,4,Asia,Laptop,13.99,Debit Card,36,0.48,Romance,1
AM_44494,19,Other,Basic,7.42,28,North America,Laptop,8.99,UPI,37,0.51,Drama,0
AM_44495,40,Male,Premium,14.52,4,Africa,Mobile,17.99,Credit Card,59,1.26,Sci-Fi,0
AM_44496,40,Male,Standard,3.75,52,Africa,TV,8.99,UPI,15,1.1,Sci-Fi,0
AM_44497,28,Male,Standard,7.36,54,South America,Laptop,17.99,UPI,61,0.57,Horror,0
AM_44498,19,Other,Standard,16.26,53,South America,Laptop,13.99,UPI,6,1.11,Horror,1
AM_44499,43,Male,Premium,9.75,4,Europe,Mobile,8.99,Credit Card,64,1.93,Drama,0
AM_44500,64,Other,Premium,6.52,46,Asia,Mobile,8.99,Debit Card,114,1.37,Sci-Fi,0
AM_44501,52,Other,Standard,10.74,23,North America,Mobile,13.99,Wallet,48,1.68,Comedy,0
AM_44502,59,Other,Standard,8.62,58,Asia,Laptop,13.99,Wallet,70,0.51,Comedy,1
AM_44503,68,Other,Premium,5.99,18,Asia,Laptop,13.99,Wallet,84,1.73,Comedy,0
AM_44504,49,Female,Standard,7.03,33,South America,TV,17.99,Credit Card,94,1.33,Horror,0
AM_44505,69,Male,Premium,19.92,6,Europe,Laptop,8.99,UPI,100,1.67,Sci-Fi,0
AM_44506,36,Female,Standard,5.46,36,Europe,Laptop,8.99,UPI,6,0.65,Horror,0
AM_44507,58,Other,Basic,5.78,6,Europe,Mobile,8.99,Wallet,52,1.12,Horror,0
AM_44508,56,Female,Premium,3.72,37,Africa,Laptop,13.99,Wallet,109,1.89,Comedy,0
AM_44509,68,Female,Basic,7.18,12,Asia,Laptop,17.99,Wallet,50,1.33,Romance,0
AM_44510,25,Other,Basic,12.41,54,North America,Laptop,8.99,Credit Card,37,0.39,Horror,0
AM_44511,26,Other,Basic,4.75,32,North America,Mobile,8.99,Wallet,35,0.15,Drama,0
AM_44512,54,Other,Basic,5.87,16,Europe,TV,8.99,UPI,64,1.8,Sci-Fi,0
AM_44513,48,Male,Standard,11.55,14,North America,TV,13.99,Credit Card,6,1.74,Horror,0
AM_44514,56,Female,Premium,2.4,54,Asia,Mobile,13.99,Wallet,87,1.13,Comedy,1
AM_44515,52,Male,Standard,23.96,43,North America,Laptop,13.99,Credit Card,103,0.38,Sci-Fi,0
AM_44516,48,Male,Premium,7.21,41,North America,Laptop,17.99,Wallet,51,1.56,Action,0
AM_44517,24,Other,Premium,6.27,8,North America,Laptop,13.99,Debit Card,43,0.51,Horror,0
AM_44518,29,Male,Standard,5.87,46,Africa,Laptop,17.99,UPI,39,1.99,Action,1
AM_44519,46,Female,Basic,25.31,27,Europe,Mobile,13.99,UPI,48,0.39,Comedy,0
AM_44520,62,Male,Basic,7.4,28,Asia,Mobile,8.99,UPI,41,1.45,Romance,0
AM_44521,39,Female,Basic,17.98,47,South America,Laptop,17.99,Credit Card,76,1.12,Drama,0
AM_44522,63,Other,Premium,4.33,46,Asia,Laptop,13.99,Credit Card,81,0.87,Romance,0
AM_44523,68,Female,Basic,7.71,9,North America,Mobile,13.99,Debit Card,118,1.46,Sci-Fi,0
AM_44524,54,Male,Standard,3.63,21,Europe,Mobile,8.99,Debit Card,6,1.69,Comedy,0
AM_44525,51,Other,Premium,2.01,12,South America,Laptop,17.99,Wallet,119,1.25,Romance,0
AM_44526,19,Female,Standard,10.34,32,North America,Mobile,13.99,Wallet,51,1.78,Drama,1
AM_44527,20,Other,Standard,6.99,31,South America,TV,13.99,Wallet,118,1.76,Comedy,1
AM_44528,24,Other,Basic,17.08,21,Europe,TV,17.99,UPI,54,0.76,Comedy,0
AM_44529,67,Female,Basic,5.2,16,Africa,TV,17.99,Wallet,105,1.39,Romance,0
AM_44530,60,Female,Premium,10.06,49,Asia,Mobile,13.99,Credit Card,69,1.53,Action,0
AM_44531,48,Male,Standard,9.33,25,South America,Laptop,8.99,Debit Card,13,0.52,Sci-Fi,0
AM_44532,65,Other,Standard,11.4,38,South America,Mobile,13.99,Debit Card,21,0.5,Drama,1
AM_44533,42,Female,Basic,2.19,31,Asia,Laptop,13.99,Debit Card,20,0.25,Comedy,1
AM_44534,44,Male,Basic,13.15,7,Europe,Laptop,8.99,UPI,101,0.95,Horror,0
AM_44535,26,Other,Standard,28.81,37,Africa,TV,17.99,Credit Card,82,1.63,Sci-Fi,0
AM_44536,27,Female,Basic,26.45,51,Europe,Mobile,8.99,UPI,31,1.28,Sci-Fi,0
AM_44537,67,Male,Standard,11.52,44,Africa,Mobile,8.99,Debit Card,59,0.3,Action,0
AM_44538,31,Male,Premium,27.37,17,Africa,TV,13.99,Wallet,45,1.13,Action,1
AM_44539,53,Other,Standard,4.32,6,Asia,Mobile,13.99,Wallet,101,1.52,Sci-Fi,1
AM_44540,33,Male,Basic,0.55,1,Asia,Mobile,8.99,UPI,7,0.12,Action,0
AM_44541,36,Male,Basic,16.16,52,North America,Mobile,8.99,Debit Card,57,1.44,Drama,1
AM_44542,20,Female,Basic,2.62,13,North America,Laptop,8.99,UPI,82,1.49,Horror,0
AM_44543,35,Other,Basic,7.14,18,Africa,TV,17.99,Credit Card,58,1.29,Action,0
AM_44544,30,Male,Standard,8.68,5,North America,TV,17.99,Credit Card,42,1.7,Drama,1
AM_44545,53,Male,Standard,16.65,1,Africa,Laptop,13.99,Debit Card,85,0.55,Action,1
AM_44546,38,Female,Premium,5.58,4,North America,Laptop,17.99,UPI,38,0.25,Action,0
AM_44547,21,Male,Standard,3.22,40,North America,TV,17.99,Debit Card,59,0.21,Comedy,0
AM_44548,38,Other,Standard,10.47,19,Asia,TV,8.99,UPI,70,0.24,Comedy,0
AM_44549,34,Male,Basic,10.87,21,Asia,Laptop,13.99,UPI,66,0.94,Romance,0
AM_44550,53,Male,Basic,2.3,12,Europe,Laptop,8.99,Debit Card,116,0.94,Action,0
AM_44551,68,Other,Basic,17.65,58,North America,TV,8.99,Wallet,94,0.14,Horror,0
AM_44552,19,Other,Basic,4.51,14,Europe,Laptop,17.99,Credit Card,69,0.55,Horror,0
AM_44553,62,Female,Premium,15.39,47,North America,Laptop,8.99,UPI,55,1.36,Drama,0
AM_44554,40,Male,Standard,5.8,14,Asia,Laptop,13.99,Credit Card,54,0.31,Romance,0
AM_44555,34,Male,Basic,2.47,10,Africa,TV,13.99,Debit Card,66,1.18,Drama,0
AM_44556,45,Other,Standard,4.61,40,Asia,Laptop,17.99,Credit Card,104,0.66,Horror,0
AM_44557,63,Other,Standard,47.44,24,Asia,Laptop,8.99,Credit Card,115,1.41,Romance,0
AM_44558,48,Male,Premium,10.05,44,South America,TV,8.99,Credit Card,23,1.76,Drama,0
AM_44559,53,Other,Standard,7.59,7,Asia,Mobile,8.99,UPI,82,1.87,Drama,1
AM_44560,22,Other,Basic,9.61,56,Africa,TV,13.99,UPI,35,1.58,Sci-Fi,0
AM_44561,26,Female,Premium,3.18,4,Europe,Mobile,13.99,Debit Card,6,1.52,Drama,0
AM_44562,49,Male,Basic,6.33,7,Europe,Laptop,8.99,UPI,66,1.0,Comedy,0
AM_44563,56,Male,Standard,3.8,21,Africa,Mobile,8.99,Debit Card,9,1.37,Horror,0
